job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
740,w0,D_256_1,12867.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,12867.001800,1.000000,12868.001800,0.001800,1.001800,1.001800,5372 5377-5631,-1.000000,""
741,w0,D_1_1,12870.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12870.001800,1.000000,12871.001800,0.001800,1.001800,1.001800,5372,-1.000000,""
742,w0,D_4_1,12872.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,12872.001800,1.000000,12873.001800,0.001800,1.001800,1.001800,5372 5377-5379,-1.000000,""
743,w0,D_8_1,12875.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,12875.001800,1.000000,12876.001800,0.001800,1.001800,1.001800,5372 5377-5383,-1.000000,""
744,w0,D_1_1,12878.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12878.001800,1.000000,12879.001800,0.001800,1.001800,1.001800,5372,-1.000000,""
745,w0,D_1_1,12881.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12881.001800,1.000000,12882.001800,0.001800,1.001800,1.001800,5372,-1.000000,""
746,w0,D_1_2,12884.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12884.001800,2.000000,12886.001800,0.001800,2.001800,1.000900,5372,-1.000000,""
747,w0,D_1_1,12887.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12887.001800,1.000000,12888.001800,0.001800,1.001800,1.001800,5372,-1.000000,""
439,w0,D_1_1058,11832.000000,1,60000.000000,1,COMPLETED_SUCCESSFULLY,11832.007800,1058.000000,12890.007800,0.007800,1058.007800,1.000007,3507,-1.000000,""
748,w0,D_32_1,12890.000000,32,120.000000,1,COMPLETED_SUCCESSFULLY,12890.001800,1.000000,12891.001800,0.001800,1.001800,1.001800,5372 5377-5407,-1.000000,""
749,w0,D_1_1,12893.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12893.001800,1.000000,12894.001800,0.001800,1.001800,1.001800,3507,-1.000000,""
750,w0,D_256_1,12897.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,12897.001800,1.000000,12898.001800,0.001800,1.001800,1.001800,3507 5372 5377-5630,-1.000000,""
433,w0,D_8_1068,11832.000000,8,60000.000000,1,COMPLETED_SUCCESSFULLY,11832.004200,1068.000000,12900.004200,0.004200,1068.004200,1.000004,2321-2328,-1.000000,""
751,w0,D_4_1,12900.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,12900.001800,1.000000,12901.001800,0.001800,1.001800,1.001800,3507 5372 5377-5378,-1.000000,""
752,w0,D_8_1,12902.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,12902.001800,1.000000,12903.001800,0.001800,1.001800,1.001800,2321-2328,-1.000000,""
753,w0,D_256_1,12905.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,12905.001800,1.000000,12906.001800,0.001800,1.001800,1.001800,2321-2328 3507 5372 5377-5622,-1.000000,""
754,w0,D_1_1,12907.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12907.001800,1.000000,12908.001800,0.001800,1.001800,1.001800,2321,-1.000000,""
755,w0,D_8_1,12910.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,12910.001800,1.000000,12911.001800,0.001800,1.001800,1.001800,2321-2328,-1.000000,""
756,w0,D_4_1,12913.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,12913.001800,1.000000,12914.001800,0.001800,1.001800,1.001800,2321-2324,-1.000000,""
757,w0,D_1_1,12917.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12917.001800,1.000000,12918.001800,0.001800,1.001800,1.001800,2321,-1.000000,""
758,w0,D_16_2,12920.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,12920.001800,2.000000,12922.001800,0.001800,2.001800,1.000900,2321-2328 3507 5372 5377-5382,-1.000000,""
759,w0,D_128_1,12924.000000,128,120.000000,1,COMPLETED_SUCCESSFULLY,12924.001800,1.000000,12925.001800,0.001800,1.001800,1.001800,2321-2328 3507 5372 5377-5494,-1.000000,""
760,w0,D_1_1,12927.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12927.001800,1.000000,12928.001800,0.001800,1.001800,1.001800,2321,-1.000000,""
761,w0,D_1_1,12930.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12930.001800,1.000000,12931.001800,0.001800,1.001800,1.001800,2321,-1.000000,""
762,w0,D_1_1,12933.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12933.001800,1.000000,12934.001800,0.001800,1.001800,1.001800,2321,-1.000000,""
763,w0,D_4_1,12937.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,12937.001800,1.000000,12938.001800,0.001800,1.001800,1.001800,2321-2324,-1.000000,""
764,w0,D_32_1,12941.000000,32,120.000000,1,COMPLETED_SUCCESSFULLY,12941.001800,1.000000,12942.001800,0.001800,1.001800,1.001800,2321-2328 3507 5372 5377-5398,-1.000000,""
765,w0,D_128_2,12944.000000,128,120.000000,1,COMPLETED_SUCCESSFULLY,12944.001800,2.000000,12946.001800,0.001800,2.001800,1.000900,2321-2328 3507 5372 5377-5494,-1.000000,""
766,w0,D_1_1,12948.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12948.001800,1.000000,12949.001800,0.001800,1.001800,1.001800,2321,-1.000000,""
767,w0,D_1_1,12951.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12951.001800,1.000000,12952.001800,0.001800,1.001800,1.001800,2321,-1.000000,""
768,w0,D_1_2,12954.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12954.001800,2.000000,12956.001800,0.001800,2.001800,1.000900,2321,-1.000000,""
769,w0,D_16_2,12958.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,12958.001800,2.000000,12960.001800,0.001800,2.001800,1.000900,2321-2328 3507 5372 5377-5382,-1.000000,""
770,w0,D_4_1,12963.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,12963.001800,1.000000,12964.001800,0.001800,1.001800,1.001800,2321-2324,-1.000000,""
771,w0,D_128_4,12966.000000,128,120.000000,1,COMPLETED_SUCCESSFULLY,12966.001800,4.000000,12970.001800,0.001800,4.001800,1.000450,2321-2328 3507 5372 5377-5494,-1.000000,""
772,w0,D_16_1,12970.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,12970.001800,1.000000,12971.001800,0.001800,1.001800,1.001800,5495-5510,-1.000000,""
773,w0,D_1_2,12973.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12973.001800,2.000000,12975.001800,0.001800,2.001800,1.000900,2321,-1.000000,""
774,w0,D_128_1,12978.000000,128,120.000000,1,COMPLETED_SUCCESSFULLY,12978.001800,1.000000,12979.001800,0.001800,1.001800,1.001800,2321-2328 3507 5372 5377-5494,-1.000000,""
775,w0,D_1_2,12981.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12981.001800,2.000000,12983.001800,0.001800,2.001800,1.000900,2321,-1.000000,""
778,w0,D_16_1,12985.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,12985.001800,1.000000,12986.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5388,-1.000000,""
779,w0,D_128_1,12988.000000,128,120.000000,1,COMPLETED_SUCCESSFULLY,12988.001800,1.000000,12989.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5500,-1.000000,""
780,w0,D_1_1,12991.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,12991.001800,1.000000,12992.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
781,w0,D_16_1,12995.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,12995.001800,1.000000,12996.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5388,-1.000000,""
782,w0,D_8_1,12998.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,12998.001800,1.000000,12999.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5380,-1.000000,""
783,w0,D_1_2,13001.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13001.001800,2.000000,13003.001800,0.001800,2.001800,1.000900,2327,-1.000000,""
784,w0,D_32_1,13005.000000,32,120.000000,1,COMPLETED_SUCCESSFULLY,13005.001800,1.000000,13006.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5404,-1.000000,""
785,w0,D_1_2,13008.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13008.001800,2.000000,13010.001800,0.001800,2.001800,1.000900,2327,-1.000000,""
786,w0,D_32_1,13013.000000,32,120.000000,1,COMPLETED_SUCCESSFULLY,13013.001800,1.000000,13014.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5404,-1.000000,""
787,w0,D_1_2,13016.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13016.001800,2.000000,13018.001800,0.001800,2.001800,1.000900,2327,-1.000000,""
788,w0,D_1_2,13020.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13020.001800,2.000000,13022.001800,0.001800,2.001800,1.000900,2327,-1.000000,""
789,w0,D_4_1,13023.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,13023.001800,1.000000,13024.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372,-1.000000,""
790,w0,D_8_1,13027.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,13027.001800,1.000000,13028.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5380,-1.000000,""
791,w0,D_1_1,13030.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13030.001800,1.000000,13031.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
88,w0,D_1_7615,5419.000000,1,32400.000000,1,COMPLETED_SUCCESSFULLY,5419.001800,7615.000000,13034.001800,0.001800,7615.001800,1.000000,410,-1.000000,""
792,w0,D_4_1,13034.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,13034.001800,1.000000,13035.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372,-1.000000,""
794,w0,D_256_1,13036.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,13036.002400,1.000000,13037.002400,0.002400,1.002400,1.002400,2327-2328 3507 5372 5377-5628,-1.000000,""
795,w0,D_1_1,13040.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13040.001800,1.000000,13041.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
796,w0,D_1_1,13044.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13044.001800,1.000000,13045.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
797,w0,D_1_1,13048.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13048.001800,1.000000,13049.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
798,w0,D_4_1,13051.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,13051.001800,1.000000,13052.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372,-1.000000,""
799,w0,D_1_1,13054.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13054.001800,1.000000,13055.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
800,w0,D_1_1,13057.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13057.001800,1.000000,13058.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
801,w0,D_2_1,13061.000000,2,120.000000,1,COMPLETED_SUCCESSFULLY,13061.001800,1.000000,13062.001800,0.001800,1.001800,1.001800,2327-2328,-1.000000,""
802,w0,D_1_2,13064.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13064.001800,2.000000,13066.001800,0.001800,2.001800,1.000900,2327,-1.000000,""
803,w0,D_1_1,13068.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13068.001800,1.000000,13069.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
804,w0,D_128_1,13072.000000,128,120.000000,1,COMPLETED_SUCCESSFULLY,13072.001800,1.000000,13073.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5500,-1.000000,""
805,w0,D_1_1,13075.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13075.001800,1.000000,13076.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
806,w0,D_8_1,13078.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,13078.001800,1.000000,13079.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5380,-1.000000,""
807,w0,D_1_1,13082.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13082.001800,1.000000,13083.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
808,w0,D_2_1,13085.000000,2,120.000000,1,COMPLETED_SUCCESSFULLY,13085.001800,1.000000,13086.001800,0.001800,1.001800,1.001800,2327-2328,-1.000000,""
809,w0,D_1_1,13087.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13087.001800,1.000000,13088.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
810,w0,D_1_1,13089.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13089.001800,1.000000,13090.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
811,w0,D_256_1,13092.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,13092.001800,1.000000,13093.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5628,-1.000000,""
812,w0,D_4_1,13094.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,13094.001800,1.000000,13095.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372,-1.000000,""
813,w0,D_1_1,13098.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13098.001800,1.000000,13099.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
814,w0,D_8_1,13102.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,13102.001800,1.000000,13103.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5380,-1.000000,""
815,w0,D_32_2,13104.000000,32,120.000000,1,COMPLETED_SUCCESSFULLY,13104.001800,2.000000,13106.001800,0.001800,2.001800,1.000900,2327-2328 3507 5372 5377-5404,-1.000000,""
816,w0,D_256_1,13108.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,13108.001800,1.000000,13109.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5628,-1.000000,""
817,w0,D_1_1,13112.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13112.001800,1.000000,13113.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
818,w0,D_256_1,13116.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,13116.001800,1.000000,13117.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5628,-1.000000,""
819,w0,D_1_1,13119.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13119.001800,1.000000,13120.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
820,w0,D_1_1,13123.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13123.001800,1.000000,13124.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
821,w0,D_256_1,13126.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,13126.001800,1.000000,13127.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5628,-1.000000,""
822,w0,D_128_1,13129.000000,128,120.000000,1,COMPLETED_SUCCESSFULLY,13129.001800,1.000000,13130.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5500,-1.000000,""
823,w0,D_1_1,13133.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13133.001800,1.000000,13134.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
824,w0,D_8_1,13137.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,13137.001800,1.000000,13138.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5380,-1.000000,""
825,w0,D_1_1,13140.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13140.001800,1.000000,13141.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
826,w0,D_2_1,13142.000000,2,120.000000,1,COMPLETED_SUCCESSFULLY,13142.001800,1.000000,13143.001800,0.001800,1.001800,1.001800,2327-2328,-1.000000,""
827,w0,D_4_1,13145.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,13145.001800,1.000000,13146.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372,-1.000000,""
828,w0,D_256_1,13147.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,13147.001800,1.000000,13148.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5628,-1.000000,""
829,w0,D_256_2,13151.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,13151.001800,2.000000,13153.001800,0.001800,2.001800,1.000900,2327-2328 3507 5372 5377-5628,-1.000000,""
830,w0,D_16_1,13153.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,13153.001800,1.000000,13154.001800,0.001800,1.001800,1.001800,5629-5644,-1.000000,""
831,w0,D_1_1,13158.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13158.001800,1.000000,13159.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
832,w0,D_64_1,13161.000000,64,120.000000,1,COMPLETED_SUCCESSFULLY,13161.001800,1.000000,13162.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5436,-1.000000,""
833,w0,D_1_1,13163.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13163.001800,1.000000,13164.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
834,w0,D_4_1,13167.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,13167.001800,1.000000,13168.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372,-1.000000,""
835,w0,D_16_1,13170.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,13170.001800,1.000000,13171.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5388,-1.000000,""
836,w0,D_2_2,13173.000000,2,120.000000,1,COMPLETED_SUCCESSFULLY,13173.001800,2.000000,13175.001800,0.001800,2.001800,1.000900,2327-2328,-1.000000,""
837,w0,D_8_1,13177.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,13177.001800,1.000000,13178.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5380,-1.000000,""
838,w0,D_1_1,13181.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13181.001800,1.000000,13182.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
839,w0,D_1_1,13184.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13184.001800,1.000000,13185.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
840,w0,D_4_1,13187.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,13187.001800,1.000000,13188.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372,-1.000000,""
841,w0,D_128_1,13191.000000,128,120.000000,1,COMPLETED_SUCCESSFULLY,13191.001800,1.000000,13192.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5500,-1.000000,""
842,w0,D_32_1,13194.000000,32,120.000000,1,COMPLETED_SUCCESSFULLY,13194.001800,1.000000,13195.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5404,-1.000000,""
843,w0,D_1_1,13197.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13197.001800,1.000000,13198.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
844,w0,D_1_3,13200.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13200.001800,3.000000,13203.001800,0.001800,3.001800,1.000600,2327,-1.000000,""
845,w0,D_8_1,13204.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,13204.001800,1.000000,13205.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5380,-1.000000,""
846,w0,D_1_2,13207.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13207.001800,2.000000,13209.001800,0.001800,2.001800,1.000900,2327,-1.000000,""
847,w0,D_1_2,13211.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13211.001800,2.000000,13213.001800,0.001800,2.001800,1.000900,2327,-1.000000,""
848,w0,D_1_2,13214.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13214.001800,2.000000,13216.001800,0.001800,2.001800,1.000900,2327,-1.000000,""
849,w0,D_8_1,13217.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,13217.001800,1.000000,13218.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5380,-1.000000,""
850,w0,D_4_1,13221.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,13221.001800,1.000000,13222.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372,-1.000000,""
851,w0,D_1_2,13225.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13225.001800,2.000000,13227.001800,0.001800,2.001800,1.000900,2327,-1.000000,""
852,w0,D_1_1,13228.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13228.001800,1.000000,13229.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
853,w0,D_1_1,13232.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13232.001800,1.000000,13233.001800,0.001800,1.001800,1.001800,2327,-1.000000,""
854,w0,D_128_1,13235.000000,128,120.000000,1,COMPLETED_SUCCESSFULLY,13235.001800,1.000000,13236.001800,0.001800,1.001800,1.001800,2327-2328 3507 5372 5377-5500,-1.000000,""
856,w0,D_4_1,13239.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,13239.002400,1.000000,13240.002400,0.002400,1.002400,1.002400,2328 3507 5372 5377,-1.000000,""
857,w0,D_32_2,13242.000000,32,120.000000,1,COMPLETED_SUCCESSFULLY,13242.001800,2.000000,13244.001800,0.001800,2.001800,1.000900,2328 3507 5372 5377-5405,-1.000000,""
858,w0,D_1_2,13245.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13245.001800,2.000000,13247.001800,0.001800,2.001800,1.000900,2328,-1.000000,""
859,w0,D_8_1,13250.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,13250.001800,1.000000,13251.001800,0.001800,1.001800,1.001800,2328 3507 5372 5377-5381,-1.000000,""
860,w0,D_4_1,13254.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,13254.001800,1.000000,13255.001800,0.001800,1.001800,1.001800,2328 3507 5372 5377,-1.000000,""
861,w0,D_32_1,13258.000000,32,120.000000,1,COMPLETED_SUCCESSFULLY,13258.001800,1.000000,13259.001800,0.001800,1.001800,1.001800,2328 3507 5372 5377-5405,-1.000000,""
862,w0,D_128_1,13262.000000,128,120.000000,1,COMPLETED_SUCCESSFULLY,13262.001800,1.000000,13263.001800,0.001800,1.001800,1.001800,2328 3507 5372 5377-5501,-1.000000,""
863,w0,D_1_1,13265.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13265.001800,1.000000,13266.001800,0.001800,1.001800,1.001800,2328,-1.000000,""
864,w0,D_1_2,13267.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13267.001800,2.000000,13269.001800,0.001800,2.001800,1.000900,2328,-1.000000,""
865,w0,D_128_1,13270.000000,128,120.000000,1,COMPLETED_SUCCESSFULLY,13270.001800,1.000000,13271.001800,0.001800,1.001800,1.001800,2328 3507 5372 5377-5501,-1.000000,""
866,w0,D_1_1,13274.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13274.001800,1.000000,13275.001800,0.001800,1.001800,1.001800,2328,-1.000000,""
867,w0,D_1_2,13278.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13278.001800,2.000000,13280.001800,0.001800,2.001800,1.000900,2328,-1.000000,""
868,w0,D_256_1,13283.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,13283.001800,1.000000,13284.001800,0.001800,1.001800,1.001800,2328 3507 5372 5377-5629,-1.000000,""
869,w0,D_1_1,13286.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13286.001800,1.000000,13287.001800,0.001800,1.001800,1.001800,2328,-1.000000,""
870,w0,D_16_1,13289.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,13289.001800,1.000000,13290.001800,0.001800,1.001800,1.001800,2328 3507 5372 5377-5389,-1.000000,""
99,w0,D_1_7341,5949.000000,1,32400.000000,1,COMPLETED_SUCCESSFULLY,5949.003000,7341.000000,13290.003000,0.003000,7341.003000,1.000000,3706,-1.000000,""
83,w0,D_4_8008,5283.000000,4,32400.000000,1,COMPLETED_SUCCESSFULLY,5283.001800,8008.000000,13291.001800,0.001800,8008.001800,1.000000,3378-3381,-1.000000,""
871,w0,D_4_2,13292.000000,4,120.000000,1,COMPLETED_SUCCESSFULLY,13292.001800,2.000000,13294.001800,0.001800,2.001800,1.000900,2328 3378-3380,-1.000000,""
872,w0,D_1_1,13297.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13297.001800,1.000000,13298.001800,0.001800,1.001800,1.001800,2328,-1.000000,""
873,w0,D_1_1,13301.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13301.001800,1.000000,13302.001800,0.001800,1.001800,1.001800,2328,-1.000000,""
874,w0,D_1_1,13305.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13305.001800,1.000000,13306.001800,0.001800,1.001800,1.001800,2328,-1.000000,""
875,w0,D_2_1,13308.000000,2,120.000000,1,COMPLETED_SUCCESSFULLY,13308.001800,1.000000,13309.001800,0.001800,1.001800,1.001800,2328 3378,-1.000000,""
876,w0,D_1_1,13311.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13311.001800,1.000000,13312.001800,0.001800,1.001800,1.001800,2328,-1.000000,""
877,w0,D_1_1,13315.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13315.001800,1.000000,13316.001800,0.001800,1.001800,1.001800,2328,-1.000000,""
878,w0,D_1_1,13319.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13319.001800,1.000000,13320.001800,0.001800,1.001800,1.001800,2328,-1.000000,""
879,w0,D_16_2,13322.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,13322.001800,2.000000,13324.001800,0.001800,2.001800,1.000900,2328 3378-3381 3507 3706 5372 5377-5384,-1.000000,""
880,w0,D_1_1,13325.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13325.001800,1.000000,13326.001800,0.001800,1.001800,1.001800,2328,-1.000000,""
881,w0,D_256_1,13327.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,13327.001800,1.000000,13328.001800,0.001800,1.001800,1.001800,2328 3378-3381 3507 3706 5372 5377-5624,-1.000000,""
882,w0,D_128_1,13329.000000,128,120.000000,1,COMPLETED_SUCCESSFULLY,13329.001800,1.000000,13330.001800,0.001800,1.001800,1.001800,2328 3378-3381 3507 3706 5372 5377-5496,-1.000000,""
883,w0,D_1_2,13330.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13330.001800,2.000000,13332.001800,0.001800,2.001800,1.000900,5497,-1.000000,""
884,w0,D_1_2,13334.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13334.001800,2.000000,13336.001800,0.001800,2.001800,1.000900,2328,-1.000000,""
885,w0,D_1_2,13337.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13337.001800,2.000000,13339.001800,0.001800,2.001800,1.000900,2328,-1.000000,""
886,w0,D_256_2,13340.000000,256,120.000000,1,COMPLETED_SUCCESSFULLY,13340.001800,2.000000,13342.001800,0.001800,2.001800,1.000900,2328 3378-3381 3507 3706 5372 5377-5624,-1.000000,""
887,w0,D_1_1,13344.000000,1,120.000000,1,COMPLETED_SUCCESSFULLY,13344.001800,1.000000,13345.001800,0.001800,1.001800,1.001800,2328,-1.000000,""
