time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
45344.4,0,0,0,4,508
45345.4,0,0,0,132,380
45345.4,0,0,0,4,508
45346.4,0,0,0,132,380
45346.4,0,0,0,4,508
45347.4,0,0,0,132,380
45347.4,0,0,0,4,508
45348.4,0,0,0,132,380
45348.4,0,0,0,4,508
45349.4,0,0,0,132,380
45349.4,0,0,0,4,508
45350.4,0,0,0,132,380
45350.4,0,0,0,4,508
45351.4,0,0,0,132,380
45351.4,0,0,0,4,508
45352.4,0,0,0,132,380
45352.4,0,0,0,4,508
45354.4,0,0,0,132,380
45354.4,0,0,0,4,508
45355.4,0,0,0,132,380
45355.4,0,0,0,4,508
45356.4,0,0,0,132,380
45356.4,0,0,0,4,508
45358.4,0,0,0,132,380
45358.4,0,0,0,4,508
45359.4,0,0,0,132,380
45359.4,0,0,0,4,508
45360.4,0,0,0,132,380
45360.4,0,0,0,4,508
45362.4,0,0,0,132,380
45362.4,0,0,0,4,508
45363.4,0,0,0,132,380
45363.4,0,0,0,4,508
45364.4,0,0,0,132,380
45364.4,0,0,0,4,508
45365.4,0,0,0,132,380
45365.4,0,0,0,4,508
45366.4,0,0,0,132,380
45366.4,0,0,0,4,508
45368.4,0,0,0,132,380
45368.4,0,0,0,4,508
45369.4,0,0,0,132,380
45369.4,0,0,0,4,508
45370,0,0,0,5,507
45370.1,0,0,0,4,508
45370.4,0,0,0,132,380
45370.4,0,0,0,4,508
45371,0,0,0,5,507
45371,0,0,0,4,508
45371.4,0,0,0,132,380
45371.4,0,0,0,4,508
45372.4,0,0,0,132,380
45372.4,0,0,0,4,508
45373.4,0,0,0,132,380
45373.4,0,0,0,4,508
45374.4,0,0,0,132,380
45374.4,0,0,0,4,508
45376.4,0,0,0,132,380
45376.4,0,0,0,4,508
45378.4,0,0,0,132,380
45378.4,0,0,0,4,508
45381.4,0,0,0,132,380
45381.4,0,0,0,4,508
45382.4,0,0,0,132,380
45382.4,0,0,0,4,508
45383.4,0,0,0,132,380
45383.4,0,0,0,4,508
45384.4,0,0,0,132,380
45384.4,0,0,0,4,508
45385.4,0,0,0,132,380
45385.5,0,0,0,4,508
45386.5,0,0,0,132,380
45386.5,0,0,0,4,508
45388.5,0,0,0,132,380
45388.5,0,0,0,4,508
45389.5,0,0,0,132,380
45389.5,0,0,0,4,508
45390.5,0,0,0,132,380
45390.5,0,0,0,4,508
45392.5,0,0,0,132,380
45392.5,0,0,0,4,508
45393.5,0,0,0,132,380
45393.5,0,0,0,4,508
45394.5,0,0,0,132,380
45394.5,0,0,0,4,508
45395.5,0,0,0,132,380
45395.5,0,0,0,4,508
45396.5,0,0,0,132,380
45396.5,0,0,0,4,508
45398.5,0,0,0,132,380
45398.5,0,0,0,4,508
45399.5,0,0,0,132,380
45399.5,0,0,0,4,508
45401.5,0,0,0,132,380
45401.5,0,0,0,4,508
45402.5,0,0,0,132,380
45402.5,0,0,0,4,508
45403.5,0,0,0,132,380
45403.5,0,0,0,4,508
45405.5,0,0,0,132,380
45405.5,0,0,0,4,508
45407.5,0,0,0,132,380
45407.5,0,0,0,4,508
45408.5,0,0,0,132,380
45408.5,0,0,0,4,508
45409.5,0,0,0,132,380
45409.5,0,0,0,4,508
45410.5,0,0,0,132,380
45410.5,0,0,0,4,508
45411.5,0,0,0,132,380
45411.5,0,0,0,4,508
45412.5,0,0,0,132,380
45412.5,0,0,0,4,508
45414.5,0,0,0,132,380
45414.5,0,0,0,4,508
45415.5,0,0,0,132,380
45415.5,0,0,0,4,508
45416.5,0,0,0,132,380
45416.5,0,0,0,4,508
45417.5,0,0,0,132,380
45417.5,0,0,0,4,508
45418.5,0,0,0,132,380
45418.5,0,0,0,4,508
45419.5,0,0,0,132,380
45419.5,0,0,0,4,508
45420.5,0,0,0,132,380
45420.5,0,0,0,4,508
45421.5,0,0,0,132,380
45421.5,0,0,0,4,508
45422.5,0,0,0,132,380
45422.5,0,0,0,4,508
45423.5,0,0,0,132,380
45423.5,0,0,0,4,508
45424.5,0,0,0,132,380
45424.5,0,0,0,4,508
45425.5,0,0,0,132,380
45425.5,0,0,0,4,508
45426.5,0,0,0,132,380
45426.5,0,0,0,4,508
45427.5,0,0,0,132,380
45427.5,0,0,0,4,508
45428.5,0,0,0,132,380
45428.5,0,0,0,4,508
45429.5,0,0,0,132,380
45429.5,0,0,0,4,508
45430.5,0,0,0,132,380
45430.5,0,0,0,4,508
45431.5,0,0,0,132,380
45431.5,0,0,0,4,508
45432.5,0,0,0,132,380
45432.5,0,0,0,4,508
45434.5,0,0,0,132,380
45434.5,0,0,0,4,508
45436.5,0,0,0,132,380
45436.5,0,0,0,4,508
45438.5,0,0,0,132,380
45438.5,0,0,0,4,508
45439.5,0,0,0,132,380
45439.5,0,0,0,4,508
45440.5,0,0,0,132,380
45440.5,0,0,0,4,508
45442.5,0,0,0,132,380
45442.6,0,0,0,4,508
45443.6,0,0,0,132,380
45443.6,0,0,0,4,508
45444.6,0,0,0,132,380
45444.6,0,0,0,4,508
45445.6,0,0,0,132,380
45445.6,0,0,0,4,508
45446.6,0,0,0,132,380
45446.6,0,0,0,4,508
45447.6,0,0,0,132,380
45447.6,0,0,0,4,508
45448.6,0,0,0,132,380
45448.6,0,0,0,4,508
45449.6,0,0,0,132,380
45449.6,0,0,0,4,508
45452.6,0,0,0,132,380
45452.6,0,0,0,4,508
45453.6,0,0,0,132,380
45453.6,0,0,0,4,508
45454.6,0,0,0,132,380
45454.6,0,0,0,4,508
45456.6,0,0,0,132,380
45456.6,0,0,0,4,508
45457.6,0,0,0,132,380
45457.6,0,0,0,4,508
45458.6,0,0,0,132,380
45458.6,0,0,0,4,508
45459.6,0,0,0,132,380
45459.6,0,0,0,4,508
45460.6,0,0,0,132,380
45460.6,0,0,0,4,508
45463.6,0,0,0,132,380
45463.6,0,0,0,4,508
45465.6,0,0,0,132,380
45465.6,0,0,0,4,508
45467.6,0,0,0,132,380
45467.6,0,0,0,4,508
45469.6,0,0,0,132,380
45469.6,0,0,0,4,508
45470.6,0,0,0,132,380
45470.6,0,0,0,4,508
45472.6,0,0,0,132,380
45472.6,0,0,0,4,508
45474.6,0,0,0,132,380
45474.6,0,0,0,4,508
45475.6,0,0,0,132,380
45475.6,0,0,0,4,508
45477.6,0,0,0,132,380
45477.6,0,0,0,4,508
45478.6,0,0,0,132,380
45478.6,0,0,0,4,508
45479.6,0,0,0,132,380
45479.6,0,0,0,4,508
45481.6,0,0,0,132,380
45481.6,0,0,0,4,508
45482.6,0,0,0,132,380
45482.6,0,0,0,4,508
45484.6,0,0,0,132,380
45484.6,0,0,0,4,508
45486.6,0,0,0,132,380
45486.6,0,0,0,4,508
45488.6,0,0,0,132,380
45488.6,0,0,0,4,508
45489.6,0,0,0,132,380
45489.6,0,0,0,4,508
45490.6,0,0,0,132,380
45490.6,0,0,0,4,508
45491.6,0,0,0,132,380
45491.6,0,0,0,4,508
45492.6,0,0,0,132,380
45492.6,0,0,0,4,508
45493.6,0,0,0,132,380
45493.6,0,0,0,4,508
45494.6,0,0,0,132,380
45494.6,0,0,0,4,508
45495.6,0,0,0,132,380
45495.6,0,0,0,4,508
45496.6,0,0,0,132,380
45496.6,0,0,0,4,508
45497.6,0,0,0,132,380
45497.6,0,0,0,4,508
45498.6,0,0,0,132,380
45498.6,0,0,0,4,508
45499.6,0,0,0,132,380
45499.6,0,0,0,4,508
45500.6,0,0,0,132,380
45500.6,0,0,0,4,508
45503.6,0,0,0,132,380
45503.6,0,0,0,4,508
45504.6,0,0,0,132,380
45504.7,0,0,0,4,508
45505.7,0,0,0,132,380
45505.7,0,0,0,4,508
45507.7,0,0,0,132,380
45507.7,0,0,0,4,508
45508.7,0,0,0,132,380
45508.7,0,0,0,4,508
45509.7,0,0,0,132,380
45509.7,0,0,0,4,508
45511.7,0,0,0,132,380
45511.7,0,0,0,4,508
45512.7,0,0,0,132,380
45512.7,0,0,0,4,508
45514.7,0,0,0,132,380
45514.7,0,0,0,4,508
45515.7,0,0,0,132,380
45515.7,0,0,0,4,508
45518.7,0,0,0,132,380
45518.7,0,0,0,4,508
45524.7,0,0,0,132,380
45524.7,0,0,0,4,508
45529.7,0,0,0,132,380
45618,0,0,0,134,378
45634,0,0,0,390,122
45634,0,0,0,134,378
45634,0,0,0,6,506
45634,0,0,0,4,508
45634,0,0,0,2,510
45634,0,0,0,0,512
45762,0,0,0,1,511
45762,0,0,0,0,512
45845,0,0,0,1,511
45845,0,0,0,0,512
45900.1,0,0,0,1,511
45900.1,0,0,0,0,512
45969,0,0,0,1,511
45969,0,0,0,0,512
45998,0,0,0,1,511
45998,0,0,0,0,512
46120,0,0,0,1,511
46120,0,0,0,0,512
46319,0,0,0,2,510
46319,0,0,0,0,512
46358,0,0,0,1,511
46358,0,0,0,0,512
46400,0,0,0,1,511
46465,0,0,0,2,510
46465,0,0,0,0,512
46469,0,0,0,1,511
46480,0,0,0,2,510
46480,0,0,0,0,512
46531.1,0,0,0,1,511
46742,0,0,0,257,255
46742,0,0,0,129,383
46742,0,0,0,1,511
47000,0,0,0,2,510
47000,0,0,0,0,512
47099,0,0,0,1,511
47099,0,0,0,0,512
47100,0,0,0,1,511
47302,0,0,0,17,495
47302,0,0,0,1,511
47364,0,0,0,2,510
47364,0,0,0,0,512
47446,0,0,0,1,511
47484,0,0,0,2,510
47484,0,0,0,0,512
47575,0,0,0,16,496
47575,0,0,0,0,512
47806,0,0,0,1,511
47806,0,0,0,0,512
47808,0,0,0,1,511
47850,0,0,0,17,495
47850,0,0,0,1,511
48111.1,0,0,0,2,510
48111.1,0,0,0,0,512
48160,0,0,0,2,510
48160,0,0,0,0,512
48219,0,0,0,1,511
48222,0,0,0,0,512
48246,0,0,0,128,384
48246,0,0,0,64,448
48246,0,0,0,32,480
48246,0,0,0,0,512
48258,0,0,0,32,480
48258,0,0,0,64,448
48258,0,0,0,0,512
48270,0,0,0,64,448
48270,0,0,0,0,512
48282,0,0,0,64,448
48282,0,0,0,32,480
48282,0,0,0,0,512
48294,0,0,0,32,480
48294,0,0,0,64,448
48294,0,0,0,32,480
48294,0,0,0,0,512
48299,0,0,0,2,510
48299,0,0,0,0,512
48306,0,0,0,32,480
48306,0,0,0,64,448
48306,0,0,0,32,480
48306,0,0,0,0,512
48331,0,0,0,32,480
48331,0,0,0,64,448
48331,0,0,0,32,480
48331,0,0,0,0,512
48333,0,0,0,2,510
48333,0,0,0,0,512
48346,0,0,0,32,480
48346,0,0,0,0,512
48356,0,0,0,32,480
48356,0,0,0,0,512
48361,0,0,0,32,480
48361,0,0,0,16,496
48361,0,0,0,0,512
48370,0,0,0,32,480
48370,0,0,0,0,512
48444.1,0,0,0,8,504
48444.2,0,0,0,0,512
48481,0,0,0,1,511
48545,0,0,0,2,510
48545,0,0,0,0,512
48598,0,0,0,1,511
48708,0,0,0,2,510
48708,0,0,0,0,512
48746.1,0,0,0,1,511
48823,0,0,0,2,510
48823,0,0,0,0,512
49034,0,0,0,2,510
49034,0,0,0,0,512
49048.2,0,0,0,8,504
49048.2,0,0,0,0,512
49127,0,0,0,2,510
49127,0,0,0,0,512
49159,0,0,0,16,496
49159,0,0,0,0,512
49399,0,0,0,2,510
49399,0,0,0,0,512
49475,0,0,0,1,511
49485,0,0,0,3,509
49485,0,0,0,1,511
49641,0,0,0,3,509
49641,0,0,0,1,511
49695,0,0,0,3,509
49695,0,0,0,1,511
49705,0,0,0,2,510
49705,0,0,0,0,512
49705,0,0,0,2,510
49705,0,0,0,0,512
49738,0,0,0,1,511
49852.1,0,0,0,9,503
49852.1,0,0,0,1,511
49909,0,0,0,9,503
49909,0,0,0,1,511
50143,0,0,0,3,509
50143,0,0,0,1,511
50147,0,0,0,3,509
50147,0,0,0,1,511
50293,0,0,0,3,509
50293,0,0,0,1,511
50389.1,0,0,0,3,509
50389.1,0,0,0,1,511
50531.1,0,0,0,9,503
50531.1,0,0,0,1,511
50563,0,0,0,3,509
50563,0,0,0,1,511
50584,0,0,0,9,503
50584,0,0,0,1,511
50830,0,0,0,3,509
50830,0,0,0,1,511
50902,0,0,0,3,509
50902,0,0,0,1,511
50944,0,0,0,3,509
50944,0,0,0,1,511
50966,0,0,0,3,509
50966,0,0,0,1,511
51073.1,0,0,0,3,509
51073.1,0,0,0,1,511
51177,0,0,0,17,495
51177,0,0,0,1,511
51279,0,0,0,3,509
51279,0,0,0,1,511
51312,0,0,0,3,509
51312,0,0,0,1,511
51530,0,0,0,3,509
51530,0,0,0,1,511
51556,0,0,0,2,510
51556,0,0,0,0,512
51596.1,0,0,0,8,504
51596.1,0,0,0,0,512
51767,0,0,0,128,384
51767,0,0,0,0,512
51819,0,0,0,2,510
51819,0,0,0,0,512
51821,0,0,0,2,510
51821,0,0,0,0,512
51822,0,0,0,2,510
51822,0,0,0,1,511
51841.1,0,0,0,9,503
51841.1,0,0,0,1,511
51862,0,0,0,3,509
51862,0,0,0,1,511
51902,0,0,0,17,495
51902,0,0,0,1,511
51981,0,0,0,17,495
51981,0,0,0,1,511
52085,0,0,0,2,510
52085,0,0,0,0,512
52160,0,0,0,2,510
52160,0,0,0,0,512
52370,0,0,0,2,510
52370,0,0,0,0,512
52399,0,0,0,2,510
52399,0,0,0,0,512
52474,0,0,0,32,480
52474,0,0,0,0,512
52567,0,0,0,2,510
52567,0,0,0,0,512
52703,0,0,0,2,510
52703,0,0,0,0,512
52730,0,0,0,2,510
52730,0,0,0,0,512
52774,0,0,0,128,384
52774,0,0,0,64,448
52774,0,0,0,0,512
52796,0,0,0,2,510
52796,0,0,0,0,512
52797,0,0,0,64,448
52797,0,0,0,0,512
52862,0,0,0,2,510
52862,0,0,0,0,512
52875,0,0,0,2,510
52875,0,0,0,0,512
53061,0,0,0,2,510
53061,0,0,0,0,512
53074,0,0,0,2,510
53074,0,0,0,0,512
53236,0,0,0,2,510
53236.1,0,0,0,0,512
53529,0,0,0,2,510
53529,0,0,0,0,512
53620,0,0,0,2,510
53620,0,0,0,0,512
53649,0,0,0,2,510
53649,0,0,0,0,512
53719.2,0,0,0,8,504
53719.2,0,0,0,0,512
53777.1,0,0,0,2,510
53777.1,0,0,0,0,512
53921,0,0,0,16,496
53921.1,0,0,0,0,512
54075.1,0,0,0,4,508
54075.1,0,0,0,0,512
54092.1,0,0,0,1,511
54092.1,0,0,0,0,512
54097.1,0,0,0,1,511
54097.1,0,0,0,0,512
54099.1,0,0,0,1,511
54099.1,0,0,0,0,512
54100.1,0,0,0,1,511
54100.1,0,0,0,0,512
54104.1,0,0,0,1,511
54107,0,0,0,9,503
54107,0,0,0,1,511
54118,0,0,0,3,509
54118,0,0,0,1,511
54153,0,0,0,3,509
54153,0,0,0,1,511
54168,0,0,0,0,512
54169,0,0,0,1,511
54209,0,0,0,3,509
54209,0,0,0,1,511
54312,0,0,0,3,509
54312,0,0,0,1,511
54541,0,0,0,3,509
54541,0,0,0,1,511
54647.1,0,0,0,3,509
54647.1,0,0,0,1,511
54767,0,0,0,3,509
54767,0,0,0,1,511
55018,0,0,0,0,512
55019,0,0,0,1,511
55022,0,0,0,65,447
55022,0,0,0,33,479
55022,0,0,0,17,495
55022,0,0,0,1,511
55049,0,0,0,17,495
55049,0,0,0,1,511
55080,0,0,0,129,383
55080,0,0,0,1,511
55081,0,0,0,3,509
55081,0,0,0,1,511
55092,0,0,0,129,383
55092,0,0,0,1,511
55104,0,0,0,129,383
55104,0,0,0,1,511
55116,0,0,0,129,383
55116,0,0,0,1,511
55128,0,0,0,129,383
55128,0,0,0,1,511
55140,0,0,0,129,383
55140,0,0,0,1,511
55152,0,0,0,129,383
55152,0,0,0,1,511
55164,0,0,0,129,383
55164,0,0,0,1,511
55166,0,0,0,3,509
55166,0,0,0,1,511
55177,0,0,0,129,383
55177,0,0,0,1,511
55190,0,0,0,129,383
55190,0,0,0,1,511
55203,0,0,0,129,383
55203,0,0,0,1,511
55216,0,0,0,129,383
55216,0,0,0,1,511
55228,0,0,0,129,383
55228,0,0,0,1,511
55237,0,0,0,3,509
55237,0,0,0,1,511
55240,0,0,0,129,383
55240,0,0,0,1,511
55252,0,0,0,129,383
55252,0,0,0,1,511
55261,0,0,0,0,512
55262,0,0,0,1,511
55264,0,0,0,129,383
55264,0,0,0,1,511
55276,0,0,0,129,383
55276,0,0,0,1,511
55301,0,0,0,129,383
55301,0,0,0,1,511
55310,0,0,0,3,509
55310,0,0,0,1,511
55326,0,0,0,129,383
55326.1,0,0,0,1,511
55327,0,0,0,65,447
55327,0,0,0,33,479
55327,0,0,0,1,511
55343,0,0,0,33,479
55343,0,0,0,17,495
55343,0,0,0,1,511
55349.1,0,0,0,129,383
55349.1,0,0,0,1,511
55372.1,0,0,0,129,383
55372.1,0,0,0,1,511
55372.1,0,0,0,9,503
55372.1,0,0,0,1,511
55395.1,0,0,0,129,383
55395.1,0,0,0,1,511
55410.1,0,0,0,129,383
55410.1,0,0,0,1,511
55411,0,0,0,3,509
55411,0,0,0,1,511
55414,0,0,0,17,495
55414,0,0,0,1,511
55425.1,0,0,0,129,383
55425.1,0,0,0,1,511
55435,0,0,0,3,509
55435,0,0,0,1,511
55440.1,0,0,0,129,383
55440.1,0,0,0,1,511
55455.1,0,0,0,129,383
55455.1,0,0,0,1,511
55470.1,0,0,0,129,383
55470.1,0,0,0,1,511
55484.1,0,0,0,129,383
55484.1,0,0,0,1,511
55498.1,0,0,0,129,383
55498.1,0,0,0,1,511
55521,0,0,0,17,495
55521,0,0,0,1,511
55576,0,0,0,17,495
55576,0,0,0,9,503
55576,0,0,0,5,507
55576,0,0,0,1,511
55577,0,0,0,5,507
55577,0,0,0,1,511
55579,0,0,0,5,507
55579,0,0,0,9,503
55579,0,0,0,1,511
55579.1,0,0,0,17,495
55579.1,0,0,0,1,511
55581.1,0,0,0,17,495
55581.1,0,0,0,1,511
55582,0,0,0,9,503
55582,0,0,0,1,511
55584.1,0,0,0,17,495
55584.1,0,0,0,13,499
55584.1,0,0,0,9,503
55584.1,0,0,0,5,507
55585.1,0,0,0,9,503
55585.1,0,0,0,1,511
55586,0,0,0,9,503
55586.1,0,0,0,13,499
55592.1,0,0,0,17,495
55602,0,0,0,33,479
55602,0,0,0,29,483
55623,0,0,0,61,451
55623,0,0,0,29,483
55624,0,0,0,61,451
55624,0,0,0,29,483
55626,0,0,0,61,451
55634,0,0,0,63,449
55634,0,0,0,61,451
55688,0,0,0,77,435
55688,0,0,0,13,499
55699,0,0,0,29,483
55728,0,0,0,31,481
55728,0,0,0,29,483
55777,0,0,0,37,475
55779,0,0,0,38,474
55794,0,0,0,54,458
55893,0,0,0,56,456
55930.1,0,0,0,64,448
55930.1,0,0,0,0,512
55932.1,0,0,0,64,448
55932.1,0,0,0,0,512
55933.1,0,0,0,64,448
56015,0,0,0,128,384
56015,0,0,0,0,512
56069,0,0,0,1,511
56095,0,0,0,129,383
56095,0,0,0,1,511
56100,0,0,0,33,479
56110,0,0,0,29,483
56112,0,0,0,33,479
56258,0,0,0,35,477
56258,0,0,0,33,479
56278,0,0,0,161,351
56278,0,0,0,129,383
56278,0,0,0,1,511
56323,0,0,0,3,509
56323,0,0,0,1,511
56333,0,0,0,129,383
56333,0,0,0,1,511
56347,0,0,0,3,509
56347,0,0,0,1,511
56366.1,0,0,0,129,383
56366.1,0,0,0,1,511
56367.1,0,0,0,129,383
56367.1,0,0,0,1,511
56368.1,0,0,0,129,383
56368.1,0,0,0,1,511
56369.1,0,0,0,129,383
56369.1,0,0,0,1,511
56370.1,0,0,0,129,383
56370.1,0,0,0,1,511
56372.1,0,0,0,129,383
56372.1,0,0,0,1,511
56373.1,0,0,0,129,383
56373.1,0,0,0,1,511
56375.1,0,0,0,129,383
56375.1,0,0,0,1,511
56377.1,0,0,0,129,383
56377.1,0,0,0,1,511
56378.1,0,0,0,129,383
56378.1,0,0,0,1,511
56380.1,0,0,0,129,383
56380.1,0,0,0,1,511
56381.1,0,0,0,129,383
56381.1,0,0,0,1,511
56382.1,0,0,0,129,383
56382.1,0,0,0,1,511
56383.1,0,0,0,129,383
56383.1,0,0,0,1,511
56384.1,0,0,0,129,383
56384.1,0,0,0,1,511
56385.1,0,0,0,129,383
56385.1,0,0,0,1,511
56386.1,0,0,0,129,383
56386.1,0,0,0,1,511
56387.1,0,0,0,129,383
56387.1,0,0,0,1,511
56388.1,0,0,0,129,383
56388.1,0,0,0,1,511
56391.1,0,0,0,129,383
56391.1,0,0,0,1,511
56393.1,0,0,0,129,383
56393.1,0,0,0,1,511
56395.1,0,0,0,129,383
56395.1,0,0,0,1,511
56396.1,0,0,0,129,383
56396.1,0,0,0,1,511
56398.1,0,0,0,129,383
56398.1,0,0,0,1,511
56400.1,0,0,0,129,383
56400.1,0,0,0,1,511
56402.1,0,0,0,129,383
56402.1,0,0,0,1,511
56404.1,0,0,0,129,383
56404.1,0,0,0,1,511
56405.1,0,0,0,129,383
56405.1,0,0,0,1,511
56406.1,0,0,0,129,383
56406.1,0,0,0,1,511
56407.1,0,0,0,129,383
56407.1,0,0,0,1,511
56411.1,0,0,0,129,383
56411.1,0,0,0,1,511
56412.1,0,0,0,129,383
56412.1,0,0,0,1,511
56414.1,0,0,0,129,383
56414.1,0,0,0,1,511
56416.1,0,0,0,129,383
56416.1,0,0,0,1,511
56419.1,0,0,0,129,383
56419.1,0,0,0,1,511
56420.1,0,0,0,129,383
56420.2,0,0,0,1,511
56423.2,0,0,0,129,383
56423.2,0,0,0,1,511
56427.2,0,0,0,129,383
56427.2,0,0,0,1,511
56431.2,0,0,0,129,383
56431.2,0,0,0,1,511
56432.2,0,0,0,129,383
56432.2,0,0,0,1,511
56433.2,0,0,0,129,383
56433.2,0,0,0,1,511
56437.2,0,0,0,129,383
56437.2,0,0,0,1,511
56440.2,0,0,0,129,383
56440.2,0,0,0,1,511
56441.2,0,0,0,129,383
56441.2,0,0,0,1,511
56443.2,0,0,0,129,383
56443.2,0,0,0,1,511
56447.2,0,0,0,129,383
56447.2,0,0,0,1,511
56449.2,0,0,0,129,383
56449.2,0,0,0,1,511
56450,0,0,0,3,509
56450.1,0,0,0,1,511
56450.2,0,0,0,129,383
56450.2,0,0,0,1,511
56451.2,0,0,0,129,383
56451.2,0,0,0,1,511
56452.2,0,0,0,129,383
56452.2,0,0,0,1,511
56454.2,0,0,0,129,383
56454.2,0,0,0,1,511
56456,0,0,0,3,509
56456,0,0,0,1,511
56458.2,0,0,0,129,383
56458.2,0,0,0,1,511
56459.2,0,0,0,129,383
56459.2,0,0,0,1,511
56461.2,0,0,0,129,383
56461.2,0,0,0,1,511
56462.2,0,0,0,129,383
56462.2,0,0,0,1,511
56466,0,0,0,3,509
56466,0,0,0,1,511
56466.2,0,0,0,129,383
56466.2,0,0,0,1,511
56469.2,0,0,0,129,383
56469.2,0,0,0,1,511
56471.2,0,0,0,129,383
56471.2,0,0,0,1,511
56474,0,0,0,0,512
56475.2,0,0,0,128,384
56475.2,0,0,0,0,512
56476,0,0,0,1,511
56478.2,0,0,0,129,383
56478.2,0,0,0,1,511
56482.2,0,0,0,129,383
56482.2,0,0,0,1,511
56484.2,0,0,0,129,383
56484.2,0,0,0,1,511
56485.2,0,0,0,129,383
56485.2,0,0,0,1,511
56487.2,0,0,0,129,383
56487.2,0,0,0,1,511
56489.2,0,0,0,129,383
56489.2,0,0,0,1,511
56490.2,0,0,0,129,383
56490.2,0,0,0,1,511
56494.2,0,0,0,129,383
56494.2,0,0,0,1,511
56495.2,0,0,0,129,383
56495.2,0,0,0,1,511
56497.2,0,0,0,129,383
56497.2,0,0,0,1,511
56498.2,0,0,0,129,383
56498.2,0,0,0,1,511
56500.2,0,0,0,129,383
56500.2,0,0,0,1,511
56501.2,0,0,0,129,383
56501.2,0,0,0,1,511
56503.2,0,0,0,129,383
56503.2,0,0,0,1,511
56505.2,0,0,0,129,383
56505.2,0,0,0,1,511
56508.2,0,0,0,129,383
56508.2,0,0,0,1,511
56509.2,0,0,0,129,383
56509.2,0,0,0,1,511
56513.2,0,0,0,129,383
56513.2,0,0,0,1,511
56517.2,0,0,0,129,383
56517.2,0,0,0,1,511
56518,0,0,0,129,383
56518.2,0,0,0,257,255
56518.2,0,0,0,1,511
56840,0,0,0,3,509
56840.1,0,0,0,1,511
56965,0,0,0,3,509
56965,0,0,0,1,511
56965.1,0,0,0,3,509
56965.1,0,0,0,1,511
56983.1,0,0,0,3,509
56983.1,0,0,0,1,511
57062,0,0,0,3,509
57062,0,0,0,1,511
57148,0,0,0,3,509
57148,0,0,0,1,511
57149,0,0,0,3,509
57180.2,0,0,0,11,501
57180.2,0,0,0,3,509
57447.1,0,0,0,7,505
57447.1,0,0,0,3,509
57643,0,0,0,5,507
57643,0,0,0,1,511
57675,0,0,0,9,503
57675,0,0,0,1,511
57793,0,0,0,3,509
57882,0,0,0,5,507
57882,0,0,0,1,511
57905,0,0,0,3,509
57933.1,0,0,0,5,507
57933.1,0,0,0,1,511
57996,0,0,0,17,495
57996,0,0,0,1,511
58007,0,0,0,3,509
58072,0,0,0,5,507
58072.1,0,0,0,1,511
58122,0,0,0,3,509
58140,0,0,0,2,510
58156.1,0,0,0,4,508
58156.1,0,0,0,0,512
58168,0,0,0,2,510
58197.2,0,0,0,258,254
58197.2,0,0,0,2,510
58276,0,0,0,6,506
58276,0,0,0,2,510
58295,0,0,0,34,478
58295,0,0,0,2,510
58421,0,0,0,1,511
58425,0,0,0,2,510
58546,0,0,0,6,506
58546,0,0,0,2,510
58546.1,0,0,0,4,508
58546.1,0,0,0,0,512
58623.1,0,0,0,4,508
58623.1,0,0,0,0,512
58774.1,0,0,0,4,508
58774.1,0,0,0,0,512
58911,0,0,0,4,508
58911,0,0,0,0,512
58932.1,0,0,0,8,504
58932.1,0,0,0,0,512
58955,0,0,0,2,510
58955,0,0,0,1,511
58955,0,0,0,0,512
59072,0,0,0,2,510
59153,0,0,0,1,511
59154,0,0,0,2,510
59168,0,0,0,6,506
59168,0,0,0,2,510
59173.1,0,0,0,4,508
59173.1,0,0,0,0,512
59224.1,0,0,0,4,508
59224.1,0,0,0,0,512
59381.1,0,0,0,4,508
59381.1,0,0,0,0,512
59530,0,0,0,32,480
59530,0,0,0,0,512
59543,0,0,0,64,448
59543,0,0,0,0,512
59599,0,0,0,4,508
59599,0,0,0,0,512
59858,0,0,0,4,508
59858,0,0,0,0,512
60036.1,0,0,0,4,508
60036.1,0,0,0,0,512
60088.1,0,0,0,4,508
60088.1,0,0,0,0,512
60368.1,0,0,0,2,510
60408,0,0,0,6,506
60408,0,0,0,2,510
60409,0,0,0,6,506
60523,0,0,0,38,474
60523,0,0,0,22,490
60523,0,0,0,6,506
60525,0,0,0,22,490
60525,0,0,0,38,474
60525,0,0,0,6,506
60531,0,0,0,38,474
60531,0,0,0,6,506
60535,0,0,0,38,474
60535,0,0,0,6,506
60538,0,0,0,38,474
60538,0,0,0,30,482
60539,0,0,0,38,474
60539,0,0,0,6,506
60541,0,0,0,38,474
60613,0,0,0,6,506
60614,0,0,0,38,474
60688.2,0,0,0,46,466
60768.1,0,0,0,50,462
60768.1,0,0,0,46,466
60856,0,0,0,14,498
60858,0,0,0,46,466
60978,0,0,0,38,474
60979,0,0,0,46,466
61100,0,0,0,14,498
61102,0,0,0,46,466
61126,0,0,0,54,458
61126,0,0,0,46,466
61128,0,0,0,54,458
61128,0,0,0,46,466
61130,0,0,0,54,458
61130,0,0,0,46,466
61135,0,0,0,54,458
61135,0,0,0,46,466
61178.1,0,0,0,50,462
61178.1,0,0,0,46,466
61310,0,0,0,78,434
61310,0,0,0,62,450
61310,0,0,0,54,458
61310,0,0,0,50,462
61485,0,0,0,52,460
61485,0,0,0,48,464
61680,0,0,0,64,448
61680,0,0,0,0,512
61804,0,0,0,8,504
